gene,mean_in,mean_out,mean_diff,p_fisher,dep_frac_in,dep_frac_out,t_stat,p_ttest,p_wilcoxon
LSM1,-0.11869271247418353,-0.02814061938886958,-0.09055209308531395,1.0,0.0,0.0008389261744966443,-2.1964241317475555,0.16530836497108464,0.420908614983541
LSG1,-0.9654881387309617,-0.9781895788394771,0.012701440108515372,1.0,0.875,0.927013422818792,0.18963616132087024,1.0,0.999999999916582
LSAMP,0.09791012605050661,0.09615167729596982,0.00175844875453679,1.0,0.0,0.0008389261744966443,0.06138063230317459,1.0,0.999999999916582
LRWD1,-0.2091138787600279,-0.1740017877263565,-0.03511209103367141,1.0,0.0,0.008389261744966443,-1.0185369399370512,0.6101000032503622,0.3198370660049234
LRTM2,0.07014851867796679,0.09806977388648742,-0.027921255208520637,1.0,0.0,0.0,-1.0071406371827265,0.6146573552437545,0.8006455799015085
LRTM1,-0.019511691398189708,-0.06767716478382596,0.04816547338563625,1.0,0.0,0.0,1.585473421601254,1.0,0.999999999916582
LTBP3,-0.26969044519722624,-0.27152736265853566,0.0018369174613094286,1.0,0.0,0.02097315436241611,0.04692250493684408,1.0,0.999999999916582
LTBP2,-0.07386903110595032,-0.09095674894839166,0.01708771784244134,1.0,0.0,0.0008389261744966443,0.49468080108862766,1.0,0.999999999916582
LTBP1,0.03322167825622481,0.07092767228168961,-0.037705994025464803,1.0,0.0,0.0,-1.32790512069725,0.4662138416451979,0.38483482588796225
LTB4R2,-0.3530237661949961,-0.19121510866151967,-0.16180865753347642,1.0,0.0625,0.0436241610738255,-2.80240332451584,0.05932996940572982,0.053684932413192075
LTB4R,-0.1798915874785335,-0.2740980096105835,0.09420642213205,1.0,0.0,0.04278523489932886,2.135160475991759,1.0,0.999999999916582
LTB,0.027031530165786175,0.037073152464150494,-0.01004162229836432,1.0,0.0,0.0,-0.41949609510367913,0.87139312292164,0.9312296381941758
LTA4H,0.04347549754111163,-0.004980270590738274,0.0484557681318499,1.0,0.0,0.0016778523489932886,1.6816390736444324,1.0,0.999999999916582
LTA,-0.0541174639045954,-0.06958470097747116,0.015467237072875756,1.0,0.0,0.0008389261744966443,0.48796214752807276,1.0,0.999999999916582
LST1,-0.28972747552684075,-0.399239639531617,0.10951216400477626,1.0,0.0625,0.12332214765100671,2.286183182340754,1.0,0.999999999916582
LSS,-0.06393430170071956,-0.019083077228453687,-0.044851224472265874,1.0,0.0,0.007550335570469799,-1.0596928066532876,0.5922397437474755,0.38093644211175975
LSR,0.08231345403524512,0.1453191051625873,-0.06300565112734219,1.0,0.0,0.0,-2.028814127036895,0.2095020481568875,0.2538115046862076
LSP1,0.006699511682556128,0.005410741995866793,0.001288769686689335,1.0,0.0,0.0016778523489932886,0.036794076231699106,1.0,0.9411827165148972
LSMEM2,-0.03986033923924692,-0.023364140175845004,-0.01649619906340192,1.0,0.0,0.0016778523489932886,-0.4592612091367366,0.8537100154250503,0.9176307002575549
LSMEM1,0.011820538364235734,0.04935496271386034,-0.037534424349624604,1.0,0.0,0.0,-1.150463631437062,0.55150006521909,0.46534592059949353
LSM8,-1.6674781956605291,-1.8437230528848754,0.17624485722434624,1.0,1.0,0.9932885906040269,1.451900229382301,1.0,0.999999999916582
LSM7,-1.6855655205645246,-1.760182132245383,0.07461661168085842,1.0,1.0,0.9966442953020134,0.862129619678859,1.0,0.999999999916582
LUZP2,0.1000751088262363,-0.004468712179747767,0.10454382100598407,1.0,0.0,0.0,3.654450034289025,1.0,0.999999999916582
LUZP1,-0.10438158958624441,-0.09349167290383129,-0.010889916682413125,1.0,0.0,0.0008389261744966443,-0.2876645774511181,0.9241315875833291,0.7904057048364095
LURAP1L,0.09701148865718578,0.14121201434379782,-0.044200525686612036,1.0,0.0,0.0,-1.4943929893265284,0.4031148020569932,0.5158312045060109
LURAP1,-0.23677484698931928,-0.20814821464638464,-0.028626632342934638,1.0,0.0,0.008389261744966443,-0.8028009232584946,0.7102208076956572,0.5314558964580696
LUM,0.0246567785506744,0.03923044185339957,-0.014573663302725172,1.0,0.0,0.0,-0.436663240591305,0.8623342620937822,0.8173322614890681
LUC7L3,-2.064392065672383,-2.0753374409176963,0.010945375245313471,1.0,1.0,0.9983221476510067,0.10261762105933023,1.0,0.9438207246058707
LUC7L2,-0.040358532383540514,-0.29880408639070577,0.25844555400716523,1.0,0.0,0.10738255033557047,4.277180943829325,1.0,0.999999999916582
LUC7L,0.029402749350760288,0.027851497019741073,0.001551252331019215,1.0,0.0,0.0,0.054565146171113216,1.0,0.9522730393130201
LTV1,-0.8760187748463673,-0.7486547004855104,-0.12736407436085684,1.0,0.9375,0.785234899328859,-2.3214377696804185,0.13516740356944068,0.14967329591145287
LTO1,-1.9923259925508785,-1.959042915852947,-0.03328307669793151,1.0,1.0,0.9949664429530202,-0.29223781315133257,0.9222634468723913,0.8685414166105028
LTN1,-0.1899652860443553,-0.17580223388510788,-0.01416305215924743,1.0,0.0,0.0050335570469798654,-0.39833275862483614,0.8792995641393185,0.8503580117659554
LTK,0.03766169108025492,-0.005990815920839418,0.04365250700109433,1.0,0.0,0.0,1.239965408854302,1.0,0.999999999916582
LTF,-0.2267179036298066,-0.2780965652945312,0.0513786616647246,1.0,0.0,0.02348993288590604,1.464186307737993,1.0,0.999999999916582
LTC4S,-0.012055030285942108,0.011132113808752672,-0.02318714409469478,1.0,0.0,0.0,-0.6599448648958638,0.7711143259241522,0.7672310541124384
LTBR,0.04987182331060476,0.026484972868307012,0.023386850442297748,1.0,0.0,0.0008389261744966443,0.8611049137044687,1.0,0.999999999916582
LTBP4,-0.0466598938419719,0.014311529862869,-0.060971423704840905,1.0,0.0,0.0,-0.7286818471113212,0.7460086070153266,0.9383494503603557
LYAR,0.1054682098630006,0.18755229481558403,-0.08208408495258343,1.0,0.0,0.0,-2.9397618900827682,0.045806909074589036,0.2147630777593548
LY96,0.0379620821584304,-0.019111741103314307,0.057073823261744705,1.0,0.0,0.003355704697986577,1.5959414972836456,1.0,0.999999999916582
LY9,0.0007207213800940401,-0.04406859682930946,0.0447893182094035,1.0,0.0,0.0025167785234899327,1.1459218349551874,1.0,0.999999999916582
LY86,0.09606607288699265,0.0441616667656779,0.05190440612131475,1.0,0.0,0.0,1.881434867716188,1.0,0.999999999916582
LY75,-0.03298180022572271,0.019287518503233736,-0.052269318728956446,1.0,0.0,0.0,-1.827110868675381,0.27142583781620155,0.2612091794538752
LY6L,-0.13547154626189364,0.06102678228370689,-0.19649832854560054,1.0,0.0,0.0,-1.2804083670104949,0.49365593944259045,0.334475248425723
LY6K,0.01313083016472329,-0.08894336789494774,0.10207419805967102,1.0,0.0,0.0016778523489932886,3.4636611048101282,1.0,0.999999999916582
LY6H,0.09359207382813176,0.10910038005520871,-0.015508306227076954,1.0,0.0,0.0,-0.41943237364919916,0.87139312292164,0.869554106052428
LY6G6C,0.0753245612393681,0.05669540219171891,0.018629159047649196,1.0,0.0,0.0,0.5977215824849953,1.0,0.999999999916582
LY6G5C,0.04290282293882903,-0.023486765597704237,0.06638958853653326,1.0,0.0,0.0016778523489932886,2.2356863946976997,1.0,0.999999999916582
LY6G5B,-0.054654920319782606,-0.04731986028182015,-0.007335060037962457,1.0,0.0,0.0,-0.2604848442522116,0.9351108855893604,0.912669279432014
LY6E,0.024780763407193873,0.0340367709261223,-0.009256007518928425,1.0,0.0,0.0,-0.2664045502198483,0.933015283912263,0.7334890429224861
LY6D,0.06792987385228395,0.09312299997306907,-0.025193126120785114,1.0,0.0,0.0,-0.7486140173697579,0.7361450286260421,0.7131242740998839
LXN,0.10808728445898329,0.16078788999839203,-0.05270060553940874,1.0,0.0,0.0,-1.5084230773317935,0.39680486374448976,0.334475248425723
LVRN,-0.05803916375888007,-0.013333406719432438,-0.04470575703944763,1.0,0.0,0.0008389261744966443,-1.2511261166552976,0.5015521202127206,0.6187074930557326
LUZP4,0.17326767302691884,0.15314984541735055,0.02011782760956829,1.0,0.0,0.0,0.7742860151786686,1.0,0.999999999916582
LYPLAL1,-0.02362846375178094,0.03882986412922624,-0.06245832788100718,1.0,0.0,0.0,-1.8125237109870227,0.2768378321748217,0.26878961830885356
LYPLA2,-0.2574688260937361,-0.2797277030709319,0.022258876977195807,1.0,0.0,0.02936241610738255,0.5899218238412893,1.0,0.999999999916582
LYPLA1,-0.16621336167361012,-0.14234114856759283,-0.02387221310601728,1.0,0.0625,0.0041946308724832215,-0.6554960709528088,0.7714428983215039,0.9030255998785701
LYPD8,-0.14791426775334704,-0.025841318060427734,-0.1220729496929193,1.0,0.0,0.0,-1.2438233574791224,0.5100755616585445,0.8815661763705507
LYPD6B,-0.04672956855549216,-0.08023079061474471,0.03350122205925255,1.0,0.0,0.0008389261744966443,0.9223804105902413,1.0,0.999999999916582
LYPD6,0.03836240066715341,-0.06219306914708194,0.10055546981423535,1.0,0.0,0.0025167785234899327,3.0573259191238207,1.0,0.999999999916582
LYPD5,0.0324458178726324,0.06305762547707824,-0.030611807604445845,1.0,0.0,0.0,-0.9829721319530822,0.6259194395271469,0.540185546180019
LYPD4,-0.08025124173081169,-0.13809360589127392,0.057842364160462234,1.0,0.0,0.0008389261744966443,2.1442422822353886,1.0,0.999999999916582
LYPD3,-0.08435305026796643,-0.05245847848517156,-0.03189457178279487,1.0,0.0,0.0025167785234899327,-0.8936558187794617,0.6665903507653453,0.7246911858571468
LYPD2,-0.1509936485329847,-0.16345190675290497,0.012458258219920276,1.0,0.0,0.010067114093959731,0.30432475857475694,1.0,0.999999999916582
LYPD1,-0.06377249092729302,-0.01833857298147472,-0.0454339179458183,1.0,0.0,0.0008389261744966443,-1.4863474853619396,0.40609340170303254,0.6187074930557326
LYNX1,0.3695657168051001,0.25629641936936703,0.11326929743573305,1.0,0.0,0.0,1.0661028711092184,1.0,0.999999999916582
LYN,0.06379819689025229,0.04961810300563317,0.014180093884619119,1.0,0.0,0.0050335570469798654,0.404510524300221,1.0,0.999999999916582
LYL1,-0.10299338561345527,-0.12669408609404828,0.023700700480593015,1.0,0.0,0.006711409395973154,0.7035442685727309,1.0,0.999999999916582
LYG2,-0.00835422622648745,-0.012377229464305254,0.004023003237817804,1.0,0.0,0.0,0.13517955087867786,1.0,0.999999999916582
LYG1,0.04207426171319971,0.03279494460113593,0.009279317112063777,1.0,0.0,0.0,0.2937502761131775,1.0,0.999999999916582
LZIC,-0.11692401595852442,-0.051289368533568844,-0.06563464742495558,1.0,0.0,0.0,-2.043212126734406,0.20490720446894842,0.2779803792024574
LYZL6,0.03981601075955985,-0.005768877099082398,0.04558488785864225,1.0,0.0,0.0,1.3933850980742495,1.0,0.999999999916582
LYZL4,-0.04925433644526955,-0.03250606763763122,-0.016748268807638335,1.0,0.0,0.0,-0.4936495356830323,0.8404782036588216,0.9353459577458697
LYZ,0.00205999424845478,-0.0494502002977116,0.05151019454616638,1.0,0.0,0.003355704697986577,1.5443197910440822,1.0,0.999999999916582
LYVE1,0.0047032642776162255,0.0037922764553692326,0.000910987822246993,1.0,0.0,0.0,0.03329287230183111,1.0,0.9795768940162655
LYST,-0.07638973952498243,-0.03822076024819567,-0.03816897927678676,1.0,0.0,0.0008389261744966443,-1.1750541160449388,0.5391914030603765,0.44070661953503687
LYSMD4,0.1538419185977868,0.1631406417970199,-0.009298723199233111,1.0,0.0,0.0,-0.35084792569212536,0.9001190175884559,0.7334365770775986
LYSMD3,0.11879126659335458,0.12348303800062803,-0.0046917714072734484,1.0,0.0,0.0,-0.16451527039294545,0.9722755553315212,0.7372566065494127
LYSMD2,0.09648740141825299,0.0579147979163718,0.038572603501881186,1.0,0.0,0.0,1.3470061048911317,1.0,0.999999999916582
LYSMD1,-0.22518531577737566,-0.2580764871154189,0.03289117133804326,1.0,0.0,0.02181208053691275,0.8677751106600138,1.0,0.999999999916582
LYSET,-0.27561848620686324,-0.14299983909040997,-0.13261864711645327,1.0,0.0,0.014261744966442953,-3.5478066864499733,0.011645899804657156,0.010728512513590829
LYRM9,-0.1026779451374606,-0.08286507710539302,-0.019812868032067582,1.0,0.0,0.0041946308724832215,-0.5317915714590471,0.8241326614812958,0.6893782131694871
LYRM7,-0.19493497493478537,-0.10173635887045573,-0.09319861606432964,1.0,0.0,0.016778523489932886,-2.3406754136952115,0.13058938284353022,0.036700239207491714
LYRM4,-1.5489233021536732,-1.5058987220050595,-0.04302458014861377,1.0,1.0,0.9756711409395973,-0.3987668060988527,0.879024435585967,0.9358082487364213
LYRM2,-0.0257773602523428,-0.2223842408757055,0.19660688062336268,1.0,0.0,0.03523489932885906,4.238082074734713,1.0,0.999999999916582
LYRM1,0.13577992812986783,0.13324053789230933,0.002539390237558503,1.0,0.0,0.0,0.09183629632538025,1.0,0.9198366416525525
MACROD1,-0.06998474998244528,-0.09695402540007017,0.026969275417624894,1.0,0.0,0.0008389261744966443,0.7822131321712024,1.0,0.999999999916582
MACO1,-0.03535194883211105,-0.05300490020085476,0.01765295136874371,1.0,0.0,0.0016778523489932886,0.5793893415935815,1.0,0.999999999916582
MACIR,-0.20748534471563151,-0.16261387490000934,-0.04487146981562218,1.0,0.0,0.010906040268456376,-1.1916441193033518,0.5306469986236824,0.47255383733113954
MACF1,-0.07676421748949092,-0.08013159213928701,0.0033673746497960982,1.0,0.0,0.0016778523489932886,0.09650762826867713,1.0,0.9786753309786306
MACC1,0.10185327997419932,0.03677508622743592,0.06507819374676341,1.0,0.0,0.0,1.9908156725987174,1.0,0.999999999916582
MAB21L4,0.07787548270192556,0.025203556245066077,0.052671926456859475,1.0,0.0,0.0008389261744966443,1.467529360923254,1.0,0.999999999916582
MAB21L3,0.0611119737390852,-0.013019630294558113,0.07413160403364331,1.0,0.0,0.0008389261744966443,2.184570560682396,1.0,0.999999999916582
MAB21L2,0.12458576104371234,0.0812628793720603,0.04332288167165205,1.0,0.0,0.0008389261744966443,1.2883787518876346,1.0,0.999999999916582
MAB21L1,0.03623758671765796,0.03482010603766914,0.001417480679988821,1.0,0.0,0.0016778523489932886,0.045062873580197955,1.0,0.999999999916582
M6PR,-0.039584878910456846,-0.019594973016376836,-0.01998990589408001,1.0,0.0,0.0,-0.6154250540506359,0.7872000973184833,0.7239307945262913
M1AP,-0.13373018980021872,-0.10097135175469407,-0.03275883804552465,1.0,0.0,0.0016778523489932886,-1.1074285808491866,0.5690340055866189,0.6602130950112148
LZTS3,-0.07436917168262462,-0.005667992613587015,-0.06870117906903761,1.0,0.0,0.0,-2.2356575609231757,0.1561887680550011,0.3677658687106639
LZTS2,-0.014691558269185938,0.0011899956574200107,-0.015881553926605948,1.0,0.0,0.0008389261744966443,-0.45109294354329604,0.8568951834788643,0.8403131913477828
LZTS1,0.06475504791177941,0.01912390199598821,0.045631145915791205,1.0,0.0,0.0016778523489932886,1.2676002353440434,1.0,0.999999999916582
LZTR1,0.10237895423354916,0.0005704627059443316,0.10180849152760482,1.0,0.0,0.0050335570469798654,2.1033380029400743,1.0,0.999999999916582
LZTFL1,0.09884611253512765,0.004130950687257198,0.09471516184787045,1.0,0.0,0.0016778523489932886,2.422035847255747,1.0,0.999999999916582
MAFF,-0.15017101073246975,-0.200047286865261,0.04987627613279125,1.0,0.0,0.01929530201342282,1.1600105662076008,1.0,0.999999999916582
MAFB,0.09016086166622109,0.0914740011156589,-0.0013131394494378112,1.0,0.0,0.0016778523489932886,-0.04078863295808526,1.0,0.982909980618751
MAFA,-0.03734697062658693,0.01773650984997821,-0.05508348047656514,1.0,0.0,0.0008389261744966443,-1.6016174248799793,0.3563655441843198,0.225781741294184
MAF1,-0.20917298066708245,-0.1712856228997594,-0.03788735776732305,1.0,0.0,0.013422818791946308,-0.8960365369914836,0.6665680143314567,0.5136669033406293
MAF,-0.16142357550953268,-0.15377071960802088,-0.007652855901511796,1.0,0.0,0.007550335570469799,-0.1607425033164193,0.9737595044749736,0.7928964453562551
MAEL,0.07074726848949561,0.029573765853394246,0.04117350263610137,1.0,0.0,0.0,1.5030088449219032,1.0,0.999999999916582
MAEA,-0.25908991481640736,-0.38408311906783693,0.12499320425142957,1.0,0.0,0.1912751677852349,1.8869217336004689,1.0,0.999999999916582
MADD,-0.004452235336104938,-0.024941348329123862,0.020489112993018924,1.0,0.0,0.0,0.693698208643856,1.0,0.999999999916582
MADCAM1,-0.17774210165098342,-0.07076672073491536,-0.10697538091606806,1.0,0.0625,0.00587248322147651,-2.277934192847811,0.14548524328118637,0.225781741294184
MAD2L2,-1.0193287553934032,-1.055822190261601,0.03649343486819778,1.0,0.8125,0.8431208053691275,0.3065592319273673,1.0,0.999999999916582
MAD2L1,-1.2193630773796327,-1.3675319041053005,0.14816882672566778,1.0,1.0,0.9756711409395973,1.5711768669613042,1.0,0.999999999916582
MAD1L1,-0.18988842597127548,-0.08518638810930243,-0.10470203786197305,1.0,0.0,0.01929530201342282,-1.9222206286112657,0.23932308182245737,0.26831929612821726
MACROH2A2,-0.15829378642355352,-0.1824246989394346,0.024130912515881092,1.0,0.0,0.008389261744966443,0.7013314466977872,1.0,0.999999999916582
MACROH2A1,-0.1461788726301455,-0.1548823258700166,0.008703453239871095,1.0,0.0,0.009228187919463088,0.220344520985442,1.0,0.999999999916582
MACROD2,0.2254351370086147,0.11577864015999219,0.10965649684862251,1.0,0.0,0.0,3.5732780731725677,1.0,0.999999999916582
MAGEB2,0.12730388172758292,0.1488198282563098,-0.021515946528726876,1.0,0.0,0.0,-0.7690655052669675,0.7259033786070306,0.6649154072399189
MAGEB18,0.1614902734310781,0.03642615534524548,0.12506411808583262,1.0,0.0,0.0,4.614346877156015,1.0,0.999999999916582
MAGEB17,0.1419620712375236,0.05510794990728778,0.08685412133023582,1.0,0.0,0.0,3.546606870939248,1.0,0.999999999916582
MAGEB16,-0.037539736982168004,-0.0015402096179754517,-0.035999527364192555,1.0,0.0,0.0008389261744966443,-1.051351307567803,0.5969683519982907,0.44199192886966016
MAGEB10,0.1374718909985796,0.11249069316738225,0.024981197831197344,1.0,0.0,0.0,0.8365661587857331,1.0,0.999999999916582
MAGEB1,0.14947906413455986,0.16760051765664272,-0.01812145352208286,1.0,0.0,0.0,-0.6262598272289637,0.782489685557523,0.7277899657386315
MAGEA8,0.01775641480129401,0.03129045409246601,-0.013534039291172001,1.0,0.0,0.0,-0.4681365229006274,0.8503431880418936,0.632988919946939
MAGEA6,-0.11516169222778419,-0.04501201222117968,-0.07014968000660451,1.0,0.0,0.0009689922480620155,-1.8943160292698993,0.24884569173988197,0.31560686810984034
MAGEA4,0.0761940775817884,0.07634078686817752,-0.0001467092863891295,1.0,0.0,0.0,-0.004574299244413921,1.0,0.9644490788842407
MAGEA12,0.054218142245093894,0.05876295426528573,-0.0045448120201918366,1.0,0.0,0.0,-0.13498962603450423,0.9810216053491864,0.999999999916582
MAGEA11,-0.1047419252393936,-0.028127507135533743,-0.07661441810385985,1.0,0.0,0.0,-2.387699466931455,0.12178462091613575,0.22545338143006602
MAGEA10,0.0321056869394672,0.06833583554127287,-0.03623014860180567,1.0,0.0,0.0,-1.0855793568112544,0.5812621957157856,0.636384372891944
MAGEA1,0.0036697719317649313,0.012140752837525729,-0.008470980905760797,1.0,0.0,0.0,-0.28536941357477347,0.9248287213221855,0.999999999916582
MAG,-0.1262148834545339,-0.17498440184614164,0.04876951839160773,1.0,0.0,0.006711409395973154,1.4062395186457444,1.0,0.999999999916582
MAFK,0.04041862066040757,-0.09966291761703458,0.14008153827744216,1.0,0.0,0.009228187919463088,3.1687419376306925,1.0,0.999999999916582
MAFG,-0.1689536041653501,-0.16476522559833823,-0.0041883785670118745,1.0,0.0625,0.016778523489932886,-0.09784603786829144,0.9928561152403347,0.999999999916582
MAGI2,0.08335366939870054,0.041107859693042946,0.04224580970565759,1.0,0.0,0.0,1.481942361277877,1.0,0.999999999916582
MAGI1,0.054543877156720565,-0.03341383531764609,0.08795771247436665,1.0,0.0,0.0,3.079486351720743,1.0,0.999999999916582
